ID,Territory,Warehouse_Stock,Store_Stock,Transit_Stock,Price
201995031,USA,944.0,0.0,0.0,180.25
201995031,KSA,514.0,103.0,0.0,29.77973445
201995031,Egypt,20.0,19.0,0.0,165.78900000000002
201995031,India,0.0,0.0,0.0,35.94
201995031,Iraq,0.0,0.0,0.0,0.0
201995031,KSA,370.0,168.0,0.0,30.435
201995031,Switzerland,111.0,75.0,0.0,35.96
201995031,Portugal,0.0,0.0,0.0,22522.522999999997
201995031,Brazil,0.0,0.0,0.0,0.0
201995031,Nigeria,0.0,0.0,0.0,0.0
201995031,Oman,73.0,55.0,0.0,33.25
201995031,New Zealand,0.0,0.0,0.0,0.0
201995031,Qatar,319.0,36.0,0.0,35.0
201995031,KSA,437.0,195.0,0.0,30.435
201995031,Srilanka,0.0,0.0,0.0,0.0
201995031,Canada,0.0,0.0,0.0,0.0
201995031,United Arab Emirates,629.0,233.0,0.0,33.333
201995034,Spain,60.0,37.0,2.0,32.49675
201995034,Bangladesh,0.0,0.0,0.0,0.0
201995034,USA,621.0,0.0,0.0,180.25
201995034,KSA,653.0,110.0,0.0,29.77973445
201995034,Egypt,22.0,22.0,0.0,165.78900000000002
201995034,India,0.0,0.0,0.0,35.94
201995034,Iraq,0.0,0.0,0.0,0.0
201995034,KSA,460.0,204.0,0.0,30.435
201995034,Switzerland,206.0,58.0,0.0,35.96
201995034,Portugal,0.0,0.0,0.0,22522.522999999997
201995034,Brazil,0.0,0.0,0.0,0.0
201995034,Nigeria,0.0,0.0,0.0,0.0
201995034,Oman,63.0,48.0,0.0,33.25
201995034,New Zealand,0.0,0.0,0.0,0.0
201995034,Qatar,223.0,24.0,0.0,35.0
201995034,KSA,883.0,190.0,0.0,30.435
201995034,Srilanka,0.0,0.0,0.0,0.0
201995034,Canada,0.0,0.0,0.0,0.0
201995034,United Arab Emirates,565.0,191.0,0.0,33.333
201117135,Spain,59.0,22.0,0.0,32.49675
201117135,Bangladesh,0.0,0.0,0.0,0.0
201117135,USA,723.0,0.0,0.0,180.25
201117135,KSA,195.0,92.0,0.0,29.77973445
201117135,Egypt,16.0,16.0,0.0,165.78900000000002
201117135,Iraq,0.0,0.0,0.0,0.0
201117135,KSA,589.0,160.0,0.0,30.435
201117135,Switzerland,88.0,65.0,16.0,35.96
201117135,Portugal,0.0,0.0,0.0,22522.522999999997
201117135,Brazil,0.0,0.0,0.0,0.0
201117135,Oman,98.0,75.0,0.0,33.25
201117135,New Zealand,0.0,0.0,0.0,0.0
201117135,Qatar,115.0,25.0,0.0,35.0
201117135,KSA,910.0,219.0,0.0,30.435
201117135,Srilanka,0.0,0.0,0.0,0.0
201117135,Canada,0.0,0.0,0.0,0.0
201117135,United Arab Emirates,289.0,209.0,0.0,33.333
201016719,Spain,0.0,0.0,0.0,32.49675
201016719,USA,0.0,0.0,0.0,180.25
201016719,KSA,11.0,10.0,0.0,29.77973445
201016719,India,0.0,0.0,0.0,35.94
201016719,KSA,0.0,0.0,0.0,30.435
201016719,Switzerland,0.0,0.0,0.0,35.96
201016719,Qatar,0.0,0.0,0.0,35.0
201016719,KSA,0.0,0.0,0.0,30.435
201016717,Spain,0.0,0.0,0.0,32.49675
201016717,USA,0.0,0.0,0.0,180.25
201016717,KSA,0.0,0.0,0.0,29.77973445
201016717,India,0.0,0.0,0.0,35.94
201016717,KSA,0.0,0.0,0.0,30.435
201016717,Switzerland,0.0,0.0,0.0,35.96
201016717,Oman,0.0,0.0,0.0,33.25
201016717,Qatar,-1.0,0.0,0.0,35.0
201016717,KSA,0.0,0.0,0.0,30.435
201016717,United Arab Emirates,0.0,0.0,0.0,33.333
201016720,Spain,0.0,0.0,0.0,32.49675
201016720,USA,0.0,0.0,0.0,180.25
201016720,KSA,16.0,15.0,0.0,29.77973445
201016720,India,0.0,0.0,0.0,35.94
201016720,KSA,1.0,1.0,0.0,30.435
201016720,Switzerland,0.0,0.0,0.0,35.96
201016720,Oman,0.0,0.0,0.0,33.25
201016720,Qatar,5.0,0.0,0.0,35.0
201016720,KSA,0.0,0.0,0.0,30.435
201010562,Spain,66.0,39.0,0.0,41.7885
201010562,Bangladesh,0.0,0.0,0.0,0.0
201010562,USA,803.0,0.0,0.0,231.75000000000003
201010562,KSA,133.0,102.0,0.0,38.287531099999995
201010562,Egypt,24.0,17.0,0.0,200.877
201010562,India,0.0,0.0,0.0,35.94
201010562,Iraq,0.0,0.0,0.0,0.0
201010562,KSA,350.0,194.0,0.0,39.13
201010562,Switzerland,76.0,59.0,3.0,49.6
201010562,Portugal,0.0,0.0,0.0,19819.82
201010562,Brazil,0.0,0.0,0.0,0.0
201010562,Oman,491.0,77.0,0.0,42.75
201010562,New Zealand,0.0,0.0,0.0,0.0
201010562,Qatar,151.0,41.0,0.0,45.0
201010562,KSA,505.0,217.0,0.0,39.13
201010562,Srilanka,0.0,0.0,0.0,0.0
201010562,Canada,0.0,0.0,0.0,0.0
201010562,United Arab Emirates,440.0,279.0,0.0,42.86
201010561,Spain,182.0,40.0,0.0,41.7885
201010561,Bangladesh,0.0,0.0,0.0,0.0
201010561,USA,188.0,0.0,0.0,231.75000000000003
201010561,KSA,306.0,195.0,0.0,38.287531099999995
201010561,Egypt,58.0,17.0,0.0,200.877
201010561,India,0.0,0.0,0.0,35.94
201010561,Iraq,0.0,0.0,0.0,0.0
201010561,KSA,615.0,219.0,0.0,39.13
201010561,Switzerland,68.0,30.0,0.0,49.6
201010561,Portugal,0.0,0.0,0.0,19819.82
201010561,Brazil,0.0,0.0,0.0,0.0
201010561,Oman,135.0,86.0,0.0,42.75
201010561,New Zealand,0.0,0.0,0.0,0.0
201010561,Qatar,192.0,41.0,0.0,45.0
201010561,KSA,373.0,182.0,0.0,39.13
201010561,Srilanka,0.0,0.0,0.0,0.0
201010561,Canada,0.0,0.0,0.0,0.0
201010561,United Arab Emirates,439.0,327.0,0.0,42.86
201010560,Spain,114.0,45.0,0.0,41.7885
201010560,Bangladesh,0.0,0.0,0.0,0.0
201010560,USA,87.0,0.0,0.0,231.75000000000003
201010560,KSA,669.0,126.0,0.0,38.287531099999995
201010560,Egypt,45.0,21.0,0.0,200.877
201010560,India,0.0,0.0,0.0,35.94
201010560,Iraq,0.0,0.0,0.0,0.0
201010560,KSA,503.0,163.0,0.0,39.13
201010560,Switzerland,259.0,78.0,0.0,49.6
201010560,Portugal,0.0,0.0,0.0,19819.82
201010560,Brazil,0.0,0.0,0.0,0.0
201010560,Oman,165.0,61.0,0.0,42.75
201010560,New Zealand,0.0,0.0,0.0,0.0
201010560,Qatar,207.0,37.0,0.0,45.0
201010560,KSA,377.0,168.0,0.0,39.13
201010560,Srilanka,0.0,0.0,0.0,0.0
201010560,Canada,0.0,0.0,0.0,0.0
201010560,United Arab Emirates,381.0,275.0,0.0,42.86
201010563,Spain,97.0,39.0,0.0,41.7885
201010563,Bangladesh,0.0,0.0,0.0,0.0
201010563,USA,463.0,0.0,0.0,231.75000000000003
201010563,KSA,449.0,163.0,0.0,38.287531099999995
201010563,Egypt,26.0,16.0,0.0,200.877
201010563,India,0.0,0.0,0.0,35.94
201010563,Iraq,0.0,0.0,0.0,0.0
201010563,KSA,388.0,163.0,0.0,39.13
201010563,Switzerland,304.0,67.0,0.0,49.6
201010563,Portugal,0.0,0.0,0.0,19819.82
201010563,Brazil,0.0,0.0,0.0,0.0
201010563,Oman,248.0,71.0,0.0,42.75
201010563,New Zealand,0.0,0.0,0.0,0.0
201010563,Qatar,140.0,32.0,0.0,45.0
201010563,KSA,281.0,154.0,0.0,39.13
201010563,Srilanka,0.0,0.0,0.0,0.0
201010563,Canada,0.0,0.0,0.0,0.0
201010563,United Arab Emirates,296.0,209.0,0.0,42.86
201046154,Spain,0.0,0.0,0.0,41.7885
201046154,USA,1228.0,0.0,0.0,231.75000000000003
201046154,KSA,162.0,52.0,0.0,38.287531099999995
201046154,Egypt,0.0,0.0,0.0,200.877
201046154,Iraq,0.0,0.0,0.0,0.0
201046154,KSA,158.0,106.0,0.0,39.13
201046154,Switzerland,5.0,3.0,0.0,49.6
201046154,Portugal,0.0,0.0,0.0,20000.0
201046154,Brazil,0.0,0.0,0.0,0.0
201046154,Oman,6.0,6.0,0.0,42.75
201046154,Qatar,40.0,1.0,0.0,45.0
201046154,KSA,234.0,66.0,0.0,39.13
201046154,United Arab Emirates,99.0,60.0,0.0,42.86
201010582,Spain,511.0,65.0,0.0,41.7885
201010582,Bangladesh,0.0,0.0,0.0,0.0
201010582,USA,274.0,0.0,0.0,231.75000000000003
201010582,KSA,108.0,106.0,0.0,38.287531099999995
201010582,Egypt,179.0,25.0,0.0,200.877
201010582,India,0.0,0.0,0.0,35.94
201010582,Iraq,0.0,0.0,0.0,0.0
201010582,KSA,536.0,159.0,0.0,39.13
201010582,Switzerland,149.0,72.0,0.0,49.6
201010582,Portugal,0.0,0.0,0.0,19819.82
201010582,Brazil,0.0,0.0,0.0,0.0
201010582,Oman,38.0,33.0,0.0,42.75
201010582,New Zealand,0.0,0.0,0.0,0.0
201010582,Qatar,171.0,25.0,0.0,45.0
201010582,KSA,355.0,151.0,0.0,39.13
201010582,Srilanka,0.0,0.0,0.0,0.0
201010582,Canada,0.0,0.0,0.0,0.0
201010582,United Arab Emirates,465.0,307.0,1.0,42.86
201010581,Spain,787.0,61.0,0.0,41.7885
201010581,Bangladesh,0.0,0.0,0.0,0.0
201010581,USA,372.0,0.0,0.0,231.75000000000003
201010581,KSA,83.0,81.0,0.0,38.287531099999995
201010581,Egypt,87.0,24.0,0.0,200.877
201010581,India,0.0,0.0,0.0,35.94
201010581,Iraq,0.0,0.0,0.0,0.0
201010581,KSA,847.0,160.0,0.0,39.13
201010581,Switzerland,94.0,53.0,2.0,49.6
201010581,Portugal,0.0,0.0,0.0,19819.82
201010581,Brazil,0.0,0.0,0.0,0.0
201010581,Oman,36.0,29.0,0.0,42.75
201010581,New Zealand,0.0,0.0,0.0,0.0
201010581,Qatar,131.0,28.0,0.0,45.0
201010581,KSA,464.0,158.0,0.0,39.13
201010581,Srilanka,0.0,0.0,0.0,0.0
201010581,Canada,0.0,0.0,0.0,0.0
201010581,United Arab Emirates,482.0,355.0,2.0,42.86
201010580,Spain,340.0,94.0,0.0,41.7885
201010580,Bangladesh,0.0,0.0,0.0,0.0
201010580,USA,296.0,0.0,0.0,231.75000000000003
201010580,KSA,121.0,106.0,0.0,38.287531099999995
201010580,Egypt,98.0,25.0,0.0,200.877
201010580,India,0.0,0.0,0.0,35.94
201010580,Iraq,0.0,0.0,0.0,0.0
201010580,KSA,310.0,148.0,0.0,39.13
201010580,Switzerland,173.0,82.0,0.0,49.6
201010580,Portugal,0.0,0.0,0.0,19819.82
201010580,Brazil,-2.0,0.0,0.0,0.0
201010580,Oman,89.0,66.0,0.0,42.75
201010580,New Zealand,0.0,0.0,0.0,0.0
201010580,Qatar,154.0,41.0,0.0,45.0
201010580,KSA,291.0,157.0,0.0,39.13
201010580,Srilanka,0.0,0.0,0.0,0.0
201010580,Canada,0.0,0.0,0.0,0.0
201010580,United Arab Emirates,372.0,234.0,0.0,42.86
201010583,Spain,334.0,65.0,0.0,41.7885
201010583,Bangladesh,0.0,0.0,0.0,0.0
201010583,USA,400.0,0.0,0.0,231.75000000000003
201010583,KSA,114.0,112.0,0.0,38.287531099999995
201010583,Egypt,237.0,27.0,0.0,200.877
201010583,India,0.0,0.0,0.0,35.94
201010583,Iraq,0.0,0.0,0.0,0.0
201010583,KSA,275.0,160.0,0.0,39.13
201010583,Switzerland,85.0,68.0,0.0,49.6
201010583,Portugal,0.0,0.0,0.0,19819.82
201010583,Brazil,0.0,0.0,0.0,0.0
201010583,Oman,43.0,30.0,0.0,42.75
201010583,New Zealand,0.0,0.0,0.0,0.0
201010583,Qatar,106.0,19.0,0.0,45.0
201010583,KSA,97.0,86.0,0.0,39.13
201010583,Srilanka,0.0,0.0,0.0,0.0
201010583,Canada,0.0,0.0,0.0,0.0
201010583,United Arab Emirates,354.0,233.0,0.0,42.86
201046159,Spain,2.0,2.0,0.0,41.7885
201046159,USA,4.0,0.0,0.0,231.75000000000003
201046159,KSA,28.0,10.0,0.0,38.287531099999995
201046159,Egypt,0.0,0.0,0.0,262.281
201046159,Iraq,0.0,0.0,0.0,0.0
201046159,KSA,21.0,10.0,0.0,39.13
201046159,Switzerland,10.0,7.0,0.0,49.6
201046159,Portugal,0.0,0.0,0.0,20000.0
201046159,Brazil,0.0,0.0,0.0,0.0
201046159,Oman,8.0,7.0,0.0,42.75
201046159,Qatar,28.0,10.0,0.0,45.0
201046159,KSA,28.0,27.0,0.0,39.13
201046159,United Arab Emirates,32.0,19.0,0.0,42.86
201010577,Spain,41.0,26.0,0.0,41.7885
201010577,Bangladesh,0.0,0.0,0.0,0.0
201010577,USA,350.0,0.0,0.0,231.75000000000003
201010577,KSA,123.0,97.0,0.0,38.287531099999995
201010577,Egypt,28.0,26.0,0.0,200.877
201010577,India,0.0,0.0,0.0,35.94
201010577,Iraq,0.0,0.0,0.0,0.0
201010577,KSA,1294.0,207.0,0.0,39.13
201010577,Switzerland,262.0,55.0,0.0,49.6
201010577,Portugal,0.0,0.0,0.0,19819.82
201010577,Brazil,0.0,0.0,0.0,0.0
201010577,Oman,113.0,79.0,0.0,42.75
201010577,New Zealand,0.0,0.0,0.0,0.0
201010577,Qatar,85.0,25.0,0.0,45.0
201010577,KSA,261.0,166.0,0.0,39.13
201010577,Srilanka,0.0,0.0,0.0,0.0
201010577,Canada,0.0,0.0,0.0,0.0
